date;state;country;confirmed
2020-06-28;Zhejiang;Sri Lanka;2037
2020-06-28;Zhejiang;Sudan;9257
2020-06-28;Zhejiang;Suriname;490
2020-06-28;Zhejiang;Sweden;66392
2020-06-28;Zhejiang;Switzerland;31617
2020-06-28;Zhejiang;Syria;256
2020-06-28;Zhejiang;Taiwan*;447
2020-06-28;Zhejiang;Tajikistan;5849
2020-06-28;Zhejiang;Tanzania;509
2020-06-28;Zhejiang;Thailand;3162
2020-06-28;Zhejiang;Timor-Leste;24
2020-06-28;Zhejiang;Togo;642
2020-06-28;Zhejiang;Trinidad and Tobago;126
2020-06-28;Zhejiang;Tunisia;1169
2020-06-28;Zhejiang;Turkey;197239
2020-06-28;Zhejiang;US;2549864
2020-06-28;Zhejiang;Uganda;859
2020-06-28;Zhejiang;Ukraine;43856
2020-06-28;Zhejiang;United Arab Emirates;47797
2020-06-28;Zhejiang;United Kingdom;282703
2020-06-28;Zhejiang;Uruguay;929
2020-06-28;Zhejiang;Uzbekistan;7948
2020-06-28;Zhejiang;Venezuela;5297
2020-06-28;Zhejiang;Vietnam;355
2020-06-28;Zhejiang;West Bank and Gaza;1990
2020-06-28;Zhejiang;Western Sahara;10
2020-06-28;Zhejiang;Yemen;1118
2020-06-28;Zhejiang;Zambia;1557
2020-06-28;Zhejiang;Zimbabwe;567
2020-06-29;;Afghanistan;31238
2020-06-29;;Albania;2466
2020-06-29;;Algeria;13571
2020-06-29;;Andorra;855
2020-06-29;;Angola;276
2020-06-29;;Antigua and Barbuda;69
2020-06-29;;Argentina;62268
2020-06-29;;Armenia;25127
2020-06-29;;Austria;17723
2020-06-29;;Azerbaijan;16968
2020-06-29;;Bahamas;104
2020-06-29;;Bahrain;26239
2020-06-29;;Bangladesh;141801
2020-06-29;;Barbados;97
2020-06-29;;Belarus;61790
2020-06-29;;Belgium;61361
2020-06-29;;Belize;24
2020-06-29;;Benin;1187
2020-06-29;;Bhutan;77
2020-06-29;;Bolivia;32125
2020-06-29;;Bosnia and Herzegovina;4325
2020-06-29;;Botswana;175
2020-06-29;;Brazil;1368195
2020-06-29;;Brunei;141
2020-06-29;;Bulgaria;4831
2020-06-29;;Burkina Faso;959
2020-06-29;;Burma;299
2020-06-29;;Burundi;170
2020-06-29;;Cabo Verde;1165
2020-06-29;;Cambodia;141
2020-06-29;;Cameroon;12592
2020-06-29;;Central African Republic;3613
2020-06-29;;Chad;866
2020-06-29;;Chile;275999
2020-06-29;;China;1269
2020-06-29;;Colombia;95043
2020-06-29;;Comoros;272
2020-06-29;;Congo (Brazzaville);1087
2020-06-29;;Congo (Kinshasa);6939
2020-06-29;;Costa Rica;3269
2020-06-29;;Cote d'Ivoire;9214
2020-06-29;;Croatia;2725
2020-06-29;;Cuba;2340
2020-06-29;;Cyprus;996
2020-06-29;;Czechia;11805
2020-06-29;;Denmark;12751
2020-06-29;;Diamond Princess;712
2020-06-29;;Djibouti;4656
2020-06-29;;Dominica;18
2020-06-29;;Dominican Republic;31816
2020-06-29;;Ecuador;55665
2020-06-29;;Egypt;66754
2020-06-29;;El Salvador;6173
2020-06-29;;Equatorial Guinea;2001
2020-06-29;;Eritrea;191
2020-06-29;;Estonia;1987
2020-06-29;;Eswatini;795
2020-06-29;;Ethiopia;5846
2020-06-29;;Fiji;18
2020-06-29;;Finland;7209
2020-06-29;;France;194109
2020-06-29;;Gabon;5394
2020-06-29;;Gambia;47
2020-06-29;;Georgia;926
2020-06-29;;Germany;195042
2020-06-29;;Ghana;17351
2020-06-29;;Greece;3390
2020-06-29;;Grenada;23
2020-06-29;;Guatemala;17409
2020-06-29;;Guinea;5351
2020-06-29;;Guinea-Bissau;1654
2020-06-29;;Guyana;235
2020-06-29;;Haiti;5933
2020-06-29;;Holy See;12
2020-06-29;;Honduras;18818
2020-06-29;;Hungary;4145
2020-06-29;;Iceland;1822
2020-06-29;;India;566840
2020-06-29;;Indonesia;55092
2020-06-29;;Iran;225205
2020-06-29;;Iraq;47151
2020-06-29;;Ireland;25462
2020-06-29;;Israel;24441
2020-06-29;;Italy;240436
2020-06-29;;Jamaica;698
2020-06-29;;Japan;18476
2020-06-29;;Jordan;1128
2020-06-29;;Kazakhstan;21819
2020-06-29;;Kenya;6190
2020-06-29;;Korea, South;12800
2020-06-29;;Kosovo;2677
2020-06-29;;Kuwait;45524
2020-06-29;;Kyrgyzstan;5296
2020-06-29;;Laos;19
2020-06-29;;Latvia;1117
2020-06-29;;Lebanon;1745
2020-06-29;;Lesotho;27
2020-06-29;;Liberia;770
2020-06-29;;Libya;802
2020-06-29;;Liechtenstein;82
2020-06-29;;Lithuania;1816
2020-06-29;;Luxembourg;4256
2020-06-29;;MS Zaandam;9
2020-06-29;;Madagascar;2138
2020-06-29;;Malawi;1152
2020-06-29;;Malaysia;8637
2020-06-29;;Maldives;2337
2020-06-29;;Mali;2173
2020-06-29;;Malta;670
2020-06-29;;Mauritania;4237
2020-06-29;;Mauritius;341
2020-06-29;;Mexico;220657
2020-06-29;;Moldova;16357
2020-06-29;;Monaco;103
2020-06-29;;Mongolia;220
2020-06-29;;Montenegro;501
2020-06-29;;Morocco;12290
2020-06-29;;Mozambique;883
2020-06-29;;Namibia;196
2020-06-29;;Nepal;13248
2020-06-29;;Netherlands;50223
2020-06-29;;New Zealand;1528
2020-06-29;;Nicaragua;2170
2020-06-29;;Niger;1075
2020-06-29;;Nigeria;25133
2020-06-29;;North Macedonia;6209
2020-06-29;;Norway;8862
2020-06-29;;Oman;39060
2020-06-29;;Pakistan;209337
2020-06-29;;Panama;32785
2020-06-29;;Papua New Guinea;11
2020-06-29;;Paraguay;2191
2020-06-29;;Peru;282365
2020-06-29;;Philippines;36438
2020-06-29;;Poland;34154
2020-06-29;;Portugal;41912
2020-06-29;;Qatar;95106
2020-06-29;;Romania;26582
2020-06-29;;Russia;640246
2020-06-29;;Rwanda;1001
2020-06-29;;Saint Kitts and Nevis;15
2020-06-29;;Saint Lucia;19
2020-06-29;;Saint Vincent and the Grenadines;29
2020-06-29;;San Marino;698
2020-06-29;;Sao Tome and Principe;713
2020-06-29;;Saudi Arabia;186436
2020-06-29;;Senegal;6698
2020-06-29;;Serbia;14288
2020-06-29;;Seychelles;77
2020-06-29;;Sierra Leone;1450
2020-06-29;;Singapore;43661
2020-06-29;;Slovakia;1665
2020-06-29;;Slovenia;1585
2020-06-29;;Somalia;2904
2020-06-29;;South Africa;144264
2020-06-29;;South Sudan;1989
2020-06-29;;Spain;248970
2020-06-29;;Sri Lanka;2039
2020-06-29;;Sudan;9257
2020-06-29;;Suriname;501
2020-06-29;;Sweden;67119
2020-06-29;;Switzerland;31652
2020-06-29;;Syria;269
2020-06-29;;Taiwan*;447
2020-06-29;;Tajikistan;5900
2020-06-29;;Tanzania;509
2020-06-29;;Thailand;3169
2020-06-29;;Timor-Leste;24
2020-06-29;;Togo;643
2020-06-29;;Trinidad and Tobago;126
2020-06-29;;Tunisia;1172
2020-06-29;;Turkey;198613
2020-06-29;;US;2590668
2020-06-29;;Uganda;870
2020-06-29;;Ukraine;44538
2020-06-29;;United Arab Emirates;48246
2020-06-29;;United Kingdom;283307
2020-06-29;;Uruguay;932
2020-06-29;;Uzbekistan;8222
2020-06-29;;Venezuela;5530
2020-06-29;;Vietnam;355
2020-06-29;;West Bank and Gaza;2185
2020-06-29;;Western Sahara;10
2020-06-29;;Yemen;1128
2020-06-29;;Zambia;1568
2020-06-29;;Zimbabwe;574
2020-06-29;Alberta;Canada;8067
2020-06-29;Anguilla;United Kingdom;3
2020-06-29;Anhui;China;991
2020-06-29;Aruba;Netherlands;103
2020-06-29;Australian Capital Territory;Australia;108
2020-06-29;Beijing;China;919
2020-06-29;Bermuda;United Kingdom;146
2020-06-29;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-29;British Columbia;Canada;2904
2020-06-29;British Virgin Islands;United Kingdom;8
2020-06-29;Cayman Islands;United Kingdom;199
2020-06-29;Channel Islands;United Kingdom;571
2020-06-29;Chongqing;China;582
2020-06-29;Curacao;Netherlands;23
2020-06-29;Diamond Princess;Canada;0
2020-06-29;Falkland Islands (Malvinas);United Kingdom;13
2020-06-29;Faroe Islands;Denmark;187
2020-06-29;French Guiana;France;3774
2020-06-29;French Polynesia;France;62
2020-06-29;Fujian;China;363
2020-06-29;Gansu;China;164
2020-06-29;Gibraltar;United Kingdom;177
2020-06-29;Grand Princess;Canada;13
2020-06-29;Greenland;Denmark;13
2020-06-29;Guadeloupe;France;182
2020-06-29;Guangdong;China;1641
2020-06-29;Guangxi;China;254
2020-06-29;Guizhou;China;147
2020-06-29;Hainan;China;171
2020-06-29;Hebei;China;349
2020-06-29;Heilongjiang;China;947
2020-06-29;Henan;China;1276
2020-06-29;Hong Kong;China;1203
2020-06-29;Hubei;China;68135
2020-06-29;Hunan;China;1019
2020-06-29;Inner Mongolia;China;238
2020-06-29;Isle of Man;United Kingdom;336
2020-06-29;Jiangsu;China;654
2020-06-29;Jiangxi;China;932
2020-06-29;Jilin;China;155
2020-06-29;Liaoning;China;155
2020-06-29;Macau;China;46
2020-06-29;Manitoba;Canada;324
2020-06-29;Martinique;France;242
2020-06-29;Mayotte;France;2560
2020-06-29;Montserrat;United Kingdom;11
2020-06-29;New Brunswick;Canada;165
2020-06-29;New Caledonia;France;21
2020-06-29;New South Wales;Australia;3189
2020-06-29;Newfoundland and Labrador;Canada;261
2020-06-29;Ningxia;China;75
2020-06-29;Northern Territory;Australia;29
2020-06-29;Northwest Territories;Canada;5
2020-06-29;Nova Scotia;Canada;1061
2020-06-29;Ontario;Canada;36823
2020-06-29;Prince Edward Island;Canada;27
2020-06-29;Qinghai;China;18
2020-06-29;Quebec;Canada;55390
2020-06-29;Queensland;Australia;1067
2020-06-29;Reunion;France;522
2020-06-29;Saint Barthelemy;France;6
2020-06-29;Saint Pierre and Miquelon;France;1
2020-06-29;Saskatchewan;Canada;779
2020-06-29;Shaanxi;China;320
2020-06-29;Shandong;China;792
2020-06-29;Shanghai;China;712
2020-06-29;Shanxi;China;198
2020-06-29;Sichuan;China;595
2020-06-29;Sint Maarten;Netherlands;77
2020-06-29;South Australia;Australia;443
2020-06-29;St Martin;France;43
2020-06-29;Tasmania;Australia;228
2020-06-29;Tianjin;China;198
2020-06-29;Tibet;China;1
2020-06-29;Turks and Caicos Islands;United Kingdom;41
2020-06-29;Victoria;Australia;2159
2020-06-29;Western Australia;Australia;611
2020-06-29;Xinjiang;China;76
2020-06-29;Yukon;Canada;11
2020-06-29;Yunnan;China;185
2020-06-29;Zhejiang;Afghanistan;31238
2020-06-29;Zhejiang;Albania;2466
2020-06-29;Zhejiang;Algeria;13571
2020-06-29;Zhejiang;Andorra;855
2020-06-29;Zhejiang;Angola;276
2020-06-29;Zhejiang;Antigua and Barbuda;69
2020-06-29;Zhejiang;Argentina;62268
2020-06-29;Zhejiang;Armenia;25127
2020-06-29;Zhejiang;Austria;17723
2020-06-29;Zhejiang;Azerbaijan;16968
2020-06-29;Zhejiang;Bahamas;104
2020-06-29;Zhejiang;Bahrain;26239
2020-06-29;Zhejiang;Bangladesh;141801
2020-06-29;Zhejiang;Barbados;97
2020-06-29;Zhejiang;Belarus;61790
2020-06-29;Zhejiang;Belgium;61361
2020-06-29;Zhejiang;Belize;24
2020-06-29;Zhejiang;Benin;1187
2020-06-29;Zhejiang;Bhutan;77
2020-06-29;Zhejiang;Bolivia;32125
2020-06-29;Zhejiang;Bosnia and Herzegovina;4325
2020-06-29;Zhejiang;Botswana;175
2020-06-29;Zhejiang;Brazil;1368195
2020-06-29;Zhejiang;Brunei;141
2020-06-29;Zhejiang;Bulgaria;4831
2020-06-29;Zhejiang;Burkina Faso;959
2020-06-29;Zhejiang;Burma;299
2020-06-29;Zhejiang;Burundi;170
2020-06-29;Zhejiang;Cabo Verde;1165
2020-06-29;Zhejiang;Cambodia;141
2020-06-29;Zhejiang;Cameroon;12592
2020-06-29;Zhejiang;Central African Republic;3613
2020-06-29;Zhejiang;Chad;866
2020-06-29;Zhejiang;Chile;275999
2020-06-29;Zhejiang;China;1269
2020-06-29;Zhejiang;Colombia;95043
2020-06-29;Zhejiang;Comoros;272
2020-06-29;Zhejiang;Congo (Brazzaville);1087
2020-06-29;Zhejiang;Congo (Kinshasa);6939
2020-06-29;Zhejiang;Costa Rica;3269
2020-06-29;Zhejiang;Cote d'Ivoire;9214
2020-06-29;Zhejiang;Croatia;2725
2020-06-29;Zhejiang;Cuba;2340
2020-06-29;Zhejiang;Cyprus;996
2020-06-29;Zhejiang;Czechia;11805
2020-06-29;Zhejiang;Denmark;12751
2020-06-29;Zhejiang;Diamond Princess;712
2020-06-29;Zhejiang;Djibouti;4656
2020-06-29;Zhejiang;Dominica;18
2020-06-29;Zhejiang;Dominican Republic;31816
2020-06-29;Zhejiang;Ecuador;55665
2020-06-29;Zhejiang;Egypt;66754
2020-06-29;Zhejiang;El Salvador;6173
2020-06-29;Zhejiang;Equatorial Guinea;2001
2020-06-29;Zhejiang;Eritrea;191
2020-06-29;Zhejiang;Estonia;1987
2020-06-29;Zhejiang;Eswatini;795
2020-06-29;Zhejiang;Ethiopia;5846
2020-06-29;Zhejiang;Fiji;18
2020-06-29;Zhejiang;Finland;7209
2020-06-29;Zhejiang;France;194109
2020-06-29;Zhejiang;Gabon;5394
2020-06-29;Zhejiang;Gambia;47
2020-06-29;Zhejiang;Georgia;926
2020-06-29;Zhejiang;Germany;195042
2020-06-29;Zhejiang;Ghana;17351
2020-06-29;Zhejiang;Greece;3390
2020-06-29;Zhejiang;Grenada;23
2020-06-29;Zhejiang;Guatemala;17409
2020-06-29;Zhejiang;Guinea;5351
2020-06-29;Zhejiang;Guinea-Bissau;1654
2020-06-29;Zhejiang;Guyana;235
2020-06-29;Zhejiang;Haiti;5933
2020-06-29;Zhejiang;Holy See;12
2020-06-29;Zhejiang;Honduras;18818
2020-06-29;Zhejiang;Hungary;4145
2020-06-29;Zhejiang;Iceland;1822
2020-06-29;Zhejiang;India;566840
2020-06-29;Zhejiang;Indonesia;55092
2020-06-29;Zhejiang;Iran;225205
2020-06-29;Zhejiang;Iraq;47151
2020-06-29;Zhejiang;Ireland;25462
2020-06-29;Zhejiang;Israel;24441
2020-06-29;Zhejiang;Italy;240436
2020-06-29;Zhejiang;Jamaica;698
2020-06-29;Zhejiang;Japan;18476
2020-06-29;Zhejiang;Jordan;1128
2020-06-29;Zhejiang;Kazakhstan;21819
2020-06-29;Zhejiang;Kenya;6190
2020-06-29;Zhejiang;Korea, South;12800
2020-06-29;Zhejiang;Kosovo;2677
2020-06-29;Zhejiang;Kuwait;45524
2020-06-29;Zhejiang;Kyrgyzstan;5296
2020-06-29;Zhejiang;Laos;19
2020-06-29;Zhejiang;Latvia;1117
2020-06-29;Zhejiang;Lebanon;1745
2020-06-29;Zhejiang;Lesotho;27
2020-06-29;Zhejiang;Liberia;770
2020-06-29;Zhejiang;Libya;802
2020-06-29;Zhejiang;Liechtenstein;82
2020-06-29;Zhejiang;Lithuania;1816
2020-06-29;Zhejiang;Luxembourg;4256
2020-06-29;Zhejiang;MS Zaandam;9
2020-06-29;Zhejiang;Madagascar;2138
2020-06-29;Zhejiang;Malawi;1152
2020-06-29;Zhejiang;Malaysia;8637
2020-06-29;Zhejiang;Maldives;2337
2020-06-29;Zhejiang;Mali;2173
2020-06-29;Zhejiang;Malta;670
2020-06-29;Zhejiang;Mauritania;4237
2020-06-29;Zhejiang;Mauritius;341
2020-06-29;Zhejiang;Mexico;220657
2020-06-29;Zhejiang;Moldova;16357
2020-06-29;Zhejiang;Monaco;103
2020-06-29;Zhejiang;Mongolia;220
2020-06-29;Zhejiang;Montenegro;501
2020-06-29;Zhejiang;Morocco;12290
2020-06-29;Zhejiang;Mozambique;883
2020-06-29;Zhejiang;Namibia;196
2020-06-29;Zhejiang;Nepal;13248
2020-06-29;Zhejiang;Netherlands;50223
2020-06-29;Zhejiang;New Zealand;1528
2020-06-29;Zhejiang;Nicaragua;2170
2020-06-29;Zhejiang;Niger;1075
2020-06-29;Zhejiang;Nigeria;25133
2020-06-29;Zhejiang;North Macedonia;6209
2020-06-29;Zhejiang;Norway;8862
2020-06-29;Zhejiang;Oman;39060
2020-06-29;Zhejiang;Pakistan;209337
2020-06-29;Zhejiang;Panama;32785
2020-06-29;Zhejiang;Papua New Guinea;11
2020-06-29;Zhejiang;Paraguay;2191
2020-06-29;Zhejiang;Peru;282365
2020-06-29;Zhejiang;Philippines;36438
2020-06-29;Zhejiang;Poland;34154
2020-06-29;Zhejiang;Portugal;41912
2020-06-29;Zhejiang;Qatar;95106
2020-06-29;Zhejiang;Romania;26582
2020-06-29;Zhejiang;Russia;640246
2020-06-29;Zhejiang;Rwanda;1001
2020-06-29;Zhejiang;Saint Kitts and Nevis;15
2020-06-29;Zhejiang;Saint Lucia;19
2020-06-29;Zhejiang;Saint Vincent and the Grenadines;29
2020-06-29;Zhejiang;San Marino;698
2020-06-29;Zhejiang;Sao Tome and Principe;713
2020-06-29;Zhejiang;Saudi Arabia;186436
2020-06-29;Zhejiang;Senegal;6698
2020-06-29;Zhejiang;Serbia;14288
2020-06-29;Zhejiang;Seychelles;77
2020-06-29;Zhejiang;Sierra Leone;1450
2020-06-29;Zhejiang;Singapore;43661
2020-06-29;Zhejiang;Slovakia;1665
2020-06-29;Zhejiang;Slovenia;1585
2020-06-29;Zhejiang;Somalia;2904
2020-06-29;Zhejiang;South Africa;144264
2020-06-29;Zhejiang;South Sudan;1989
2020-06-29;Zhejiang;Spain;248970
2020-06-29;Zhejiang;Sri Lanka;2039
2020-06-29;Zhejiang;Sudan;9257
2020-06-29;Zhejiang;Suriname;501
2020-06-29;Zhejiang;Sweden;67119
2020-06-29;Zhejiang;Switzerland;31652
2020-06-29;Zhejiang;Syria;269
2020-06-29;Zhejiang;Taiwan*;447
2020-06-29;Zhejiang;Tajikistan;5900
2020-06-29;Zhejiang;Tanzania;509
2020-06-29;Zhejiang;Thailand;3169
2020-06-29;Zhejiang;Timor-Leste;24
2020-06-29;Zhejiang;Togo;643
2020-06-29;Zhejiang;Trinidad and Tobago;126
2020-06-29;Zhejiang;Tunisia;1172
2020-06-29;Zhejiang;Turkey;198613
2020-06-29;Zhejiang;US;2590668
2020-06-29;Zhejiang;Uganda;870
2020-06-29;Zhejiang;Ukraine;44538
2020-06-29;Zhejiang;United Arab Emirates;48246
2020-06-29;Zhejiang;United Kingdom;283307
2020-06-29;Zhejiang;Uruguay;932
2020-06-29;Zhejiang;Uzbekistan;8222
2020-06-29;Zhejiang;Venezuela;5530
2020-06-29;Zhejiang;Vietnam;355
2020-06-29;Zhejiang;West Bank and Gaza;2185
2020-06-29;Zhejiang;Western Sahara;10
2020-06-29;Zhejiang;Yemen;1128
2020-06-29;Zhejiang;Zambia;1568
2020-06-29;Zhejiang;Zimbabwe;574
2020-06-30;;Afghanistan;31517
2020-06-30;;Albania;2535
2020-06-30;;Algeria;13907
2020-06-30;;Andorra;855
2020-06-30;;Angola;284
2020-06-30;;Antigua and Barbuda;69
2020-06-30;;Argentina;64530
2020-06-30;;Armenia;25542
2020-06-30;;Austria;17766
2020-06-30;;Azerbaijan;17524
2020-06-30;;Bahamas;104
2020-06-30;;Bahrain;26758
2020-06-30;;Bangladesh;145483
2020-06-30;;Barbados;97
2020-06-30;;Belarus;62118
2020-06-30;;Belgium;61427
2020-06-30;;Belize;24
2020-06-30;;Benin;1199
2020-06-30;;Bhutan;77
2020-06-30;;Bolivia;33219
2020-06-30;;Bosnia and Herzegovina;4453
2020-06-30;;Botswana;227
2020-06-30;;Brazil;1402041
2020-06-30;;Brunei;141
2020-06-30;;Bulgaria;4989
2020-06-30;;Burkina Faso;962
2020-06-30;;Burma;299
2020-06-30;;Burundi;170
2020-06-30;;Cabo Verde;1227
2020-06-30;;Cambodia;141
2020-06-30;;Cameroon;12592
2020-06-30;;Central African Republic;3745
2020-06-30;;Chad;866
2020-06-30;;Chile;279393
2020-06-30;;China;1269
2020-06-30;;Colombia;97846
2020-06-30;;Comoros;303
2020-06-30;;Congo (Brazzaville);1087
2020-06-30;;Congo (Kinshasa);7039
2020-06-30;;Costa Rica;3459
2020-06-30;;Cote d'Ivoire;9499
2020-06-30;;Croatia;2777
2020-06-30;;Cuba;2341
2020-06-30;;Cyprus;998
2020-06-30;;Czechia;11954
2020-06-30;;Denmark;12768
2020-06-30;;Diamond Princess;712
2020-06-30;;Djibouti;4682
2020-06-30;;Dominica;18
2020-06-30;;Dominican Republic;32568
2020-06-30;;Ecuador;56432
2020-06-30;;Egypt;68311
2020-06-30;;El Salvador;6438
2020-06-30;;Equatorial Guinea;2001
2020-06-30;;Eritrea;203
2020-06-30;;Estonia;1989
2020-06-30;;Eswatini;812
2020-06-30;;Ethiopia;5846
2020-06-30;;Fiji;18
2020-06-30;;Finland;7214
2020-06-30;;France;194373
2020-06-30;;Gabon;5394
2020-06-30;;Gambia;49
2020-06-30;;Georgia;928
2020-06-30;;Germany;195418
2020-06-30;;Ghana;17741
2020-06-30;;Greece;3409
2020-06-30;;Grenada;23
2020-06-30;;Guatemala;18096
2020-06-30;;Guinea;5391
2020-06-30;;Guinea-Bissau;1654
2020-06-30;;Guyana;245
2020-06-30;;Haiti;5975
2020-06-30;;Holy See;12
2020-06-30;;Honduras;19558
2020-06-30;;Hungary;4155
2020-06-30;;Iceland;1824
2020-06-30;;India;585481
2020-06-30;;Indonesia;56385
2020-06-30;;Iran;227662
2020-06-30;;Iraq;49109
2020-06-30;;Ireland;25473
2020-06-30;;Israel;25244
2020-06-30;;Italy;240578
2020-06-30;;Jamaica;702
2020-06-30;;Japan;18615
2020-06-30;;Jordan;1132
2020-06-30;;Kazakhstan;22308
2020-06-30;;Kenya;6366
2020-06-30;;Korea, South;12850
2020-06-30;;Kosovo;2799
2020-06-30;;Kuwait;46195
2020-06-30;;Kyrgyzstan;5506
2020-06-30;;Laos;19
2020-06-30;;Latvia;1118
2020-06-30;;Lebanon;1778
2020-06-30;;Lesotho;27
2020-06-30;;Liberia;780
2020-06-30;;Libya;824
2020-06-30;;Liechtenstein;82
2020-06-30;;Lithuania;1817
2020-06-30;;Luxembourg;4299
2020-06-30;;MS Zaandam;9
2020-06-30;;Madagascar;2214
2020-06-30;;Malawi;1224
2020-06-30;;Malaysia;8639
2020-06-30;;Maldives;2361
2020-06-30;;Mali;2181
2020-06-30;;Malta;670
2020-06-30;;Mauritania;4363
2020-06-30;;Mauritius;341
2020-06-30;;Mexico;226089
2020-06-30;;Moldova;16613
2020-06-30;;Monaco;103
2020-06-30;;Mongolia;220
2020-06-30;;Montenegro;548
2020-06-30;;Morocco;12533
2020-06-30;;Mozambique;889
2020-06-30;;Namibia;205
2020-06-30;;Nepal;13564
2020-06-30;;Netherlands;50273
2020-06-30;;New Zealand;1528
2020-06-30;;Nicaragua;2519
2020-06-30;;Niger;1075
2020-06-30;;Nigeria;25694
2020-06-30;;North Macedonia;6334
2020-06-30;;Norway;8879
2020-06-30;;Oman;40070
2020-06-30;;Pakistan;213470
2020-06-30;;Panama;33550
2020-06-30;;Papua New Guinea;11
2020-06-30;;Paraguay;2221
2020-06-30;;Peru;285213
2020-06-30;;Philippines;37514
2020-06-30;;Poland;34393
2020-06-30;;Portugal;42141
2020-06-30;;Qatar;96088
2020-06-30;;Romania;26970
2020-06-30;;Russia;646929
2020-06-30;;Rwanda;1025
2020-06-30;;Saint Kitts and Nevis;15
2020-06-30;;Saint Lucia;19
2020-06-30;;Saint Vincent and the Grenadines;29
2020-06-30;;San Marino;698
2020-06-30;;Sao Tome and Principe;714
2020-06-30;;Saudi Arabia;190823
2020-06-30;;Senegal;6793
2020-06-30;;Serbia;14564
2020-06-30;;Seychelles;81
2020-06-30;;Sierra Leone;1462
2020-06-30;;Singapore;43907
2020-06-30;;Slovakia;1667
2020-06-30;;Slovenia;1600
2020-06-30;;Somalia;2924
2020-06-30;;South Africa;151209
2020-06-30;;South Sudan;2007
2020-06-30;;Spain;249271
2020-06-30;;Sri Lanka;2047
2020-06-30;;Sudan;9257
2020-06-30;;Suriname;515
2020-06-30;;Sweden;67924
2020-06-30;;Switzerland;31714
2020-06-30;;Syria;279
2020-06-30;;Taiwan*;447
2020-06-30;;Tajikistan;5900
2020-06-30;;Tanzania;509
2020-06-30;;Thailand;3171
2020-06-30;;Timor-Leste;24
2020-06-30;;Togo;650
2020-06-30;;Trinidad and Tobago;130
2020-06-30;;Tunisia;1174
2020-06-30;;Turkey;199906
2020-06-30;;US;2636414
2020-06-30;;Uganda;889
2020-06-30;;Ukraine;45254
2020-06-30;;United Arab Emirates;48667
2020-06-30;;United Kingdom;283710
2020-06-30;;Uruguay;936
2020-06-30;;Uzbekistan;8503
2020-06-30;;Venezuela;5832
2020-06-30;;Vietnam;355
2020-06-30;;West Bank and Gaza;2428
2020-06-30;;Western Sahara;10
2020-06-30;;Yemen;1158
2020-06-30;;Zambia;1594
2020-06-30;;Zimbabwe;591
2020-06-30;Alberta;Canada;8108
2020-06-30;Anguilla;United Kingdom;3
2020-06-30;Anhui;China;991
2020-06-30;Aruba;Netherlands;103
2020-06-30;Australian Capital Territory;Australia;108
2020-06-30;Beijing;China;922
2020-06-30;Bermuda;United Kingdom;146
2020-06-30;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-30;British Columbia;Canada;2916
2020-06-30;British Virgin Islands;United Kingdom;8
2020-06-30;Cayman Islands;United Kingdom;200
2020-06-30;Channel Islands;United Kingdom;571
2020-06-30;Chongqing;China;582
2020-06-30;Curacao;Netherlands;23
2020-06-30;Diamond Princess;Canada;0
2020-06-30;Falkland Islands (Malvinas);United Kingdom;13
2020-06-30;Faroe Islands;Denmark;187
2020-06-30;French Guiana;France;4004
2020-06-30;French Polynesia;France;62
2020-06-30;Fujian;China;363
2020-06-30;Gansu;China;164
2020-06-30;Gibraltar;United Kingdom;177
2020-06-30;Grand Princess;Canada;13
2020-06-30;Greenland;Denmark;13
2020-06-30;Guadeloupe;France;182
2020-06-30;Guangdong;China;1641
2020-06-30;Guangxi;China;254
2020-06-30;Guizhou;China;147
2020-06-30;Hainan;China;171
2020-06-30;Hebei;China;349
2020-06-30;Heilongjiang;China;947
2020-06-30;Henan;China;1276
2020-06-30;Hong Kong;China;1205
2020-06-30;Hubei;China;68135
2020-06-30;Hunan;China;1019
2020-06-30;Inner Mongolia;China;238
2020-06-30;Isle of Man;United Kingdom;336
2020-06-30;Jiangsu;China;654
2020-06-30;Jiangxi;China;932
2020-06-30;Jilin;China;155
2020-06-30;Liaoning;China;155
2020-06-30;Macau;China;46
2020-06-30;Manitoba;Canada;325
2020-06-30;Martinique;France;242
2020-06-30;Mayotte;France;2603
2020-06-30;Montserrat;United Kingdom;11
2020-06-30;New Brunswick;Canada;165
2020-06-30;New Caledonia;France;21
2020-06-30;New South Wales;Australia;3203
2020-06-30;Newfoundland and Labrador;Canada;261
2020-06-30;Ningxia;China;75
2020-06-30;Northern Territory;Australia;29
2020-06-30;Northwest Territories;Canada;5
2020-06-30;Nova Scotia;Canada;1062
2020-06-30;Ontario;Canada;36961
2020-06-30;Prince Edward Island;Canada;27
2020-06-30;Qinghai;China;18
2020-06-30;Quebec;Canada;55458
2020-06-30;Queensland;Australia;1067
2020-06-30;Reunion;France;526
2020-06-30;Saint Barthelemy;France;6
2020-06-30;Saint Pierre and Miquelon;France;1
2020-06-30;Saskatchewan;Canada;785
2020-06-30;Shaanxi;China;320
2020-06-30;Shandong;China;792
2020-06-30;Shanghai;China;712
2020-06-30;Shanxi;China;198
2020-06-30;Sichuan;China;595
2020-06-30;Sint Maarten;Netherlands;77
2020-06-30;South Australia;Australia;443
2020-06-30;St Martin;France;43
2020-06-30;Tasmania;Australia;228
